id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
1392,5,152076,2.37723,-6.83754,-2.79587,1.63749,-2.83574,1.65362,-5.51043,2.73626,25.812,34.1052,102.817,-0.0136473,0.999511,-0.0137426,-0.0245439,393.534,309.483,28.8001,39.068,0.105282
1393,5,152112,2.12999,-7.06378,-1.72391,2.19776,-1.75844,2.21258,-4.07556,3.20689,25.5562,34.3362,102.879,-0.0136473,0.999511,-0.0137426,-0.0245439,390.172,308.744,28.5799,39.224,0.0753388
1394,8,152115,4.4085,-6.4409,-1.72391,2.19776,-1.75844,2.21258,-4.07556,3.20689,25.8902,34.0346,102.798,-0.015533,0.999653,-0.0151525,-0.0149102,390.172,308.744,28.5799,39.224,0.0753388
1395,5,152196,5.33721,4.98653,-0.153063,3.23571,-0.180223,3.24797,-2.00368,4.07127,25.9415,33.914,102.774,-0.0186403,0.997234,-0.0713012,-0.0096632,385.258,307.465,28.5811,39.4688,0.0599605
1396,8,152205,6.74189,17.5418,-0.153063,3.23571,-0.180223,3.24797,-2.00368,4.07127,26.4037,32.8281,102.556,-0.0216881,0.991628,-0.127222,-0.00438527,385.258,307.465,28.5811,39.4688,0.0599605
1397,5,152241,10.5185,20.5405,5.43915,11.0687,5.42963,11.0602,4.78522,10.4816,26.6915,32.6423,102.493,-0.0238936,0.989795,-0.139905,0.0127148,369.016,298.842,25.7444,38.4244,-0.0540269
1398,8,152235,8.85012,21.3629,5.43915,11.0687,5.42963,11.0602,4.78522,10.4816,26.682,32.5269,102.446,-0.0242871,0.989344,-0.14348,0.00468357,369.016,298.842,25.7444,38.4244,-0.0540269
1399,5,152275,14.1801,22.8643,7.32298,14.6677,7.31738,14.6495,6.93597,13.4145,27.2057,32.4499,102.509,-0.0302217,0.988047,-0.148503,0.0282327,363.991,295.369,23.2385,38.6367,-0.0861672
1400,8,152265,14.5093,23.7178,7.32298,14.6677,7.31738,14.6495,6.93597,13.4145,27.1233,32.3636,102.398,-0.026088,0.987506,-0.152523,0.0298089,363.991,295.369,23.2385,38.6367,-0.0861672
1401,5,152308,20.736,23.9899,9.04014,18.0326,9.0379,18.0057,8.88443,16.156,27.6854,32.3966,102.572,-0.0334283,0.986265,-0.15135,0.0570641,359.562,292.448,23.352,39.2114,-0.0994839
1402,8,152305,19.7824,24.5261,9.04014,18.0326,9.0379,18.0057,8.88443,16.156,27.9039,32.3473,102.594,-0.0361377,0.98614,-0.153436,0.0517644,359.562,292.448,23.352,39.2114,-0.0994839
1403,5,152352,25.527,23.5626,11.5077,19.8411,11.5164,19.8099,12.1138,17.6572,28.1894,32.4011,102.764,-0.042496,0.985284,-0.14629,0.0775174,352.615,291.426,22.6209,38.3371,-0.124413
1404,5,152352,29.7652,23.538,11.5077,19.8411,11.5164,19.8099,12.1138,17.6572,28.8583,32.5127,103.081,-0.0447851,0.984027,-0.144555,0.0937491,352.615,291.426,22.6209,38.3371,-0.124413
1405,5,152376,32.4969,23.8799,20.1255,22.5815,20.178,22.5458,23.8993,20.0199,29.1329,32.6242,103.251,-0.0483949,0.982711,-0.14474,0.104817,328.876,292.967,21.9502,39.5628,-0.245733
1406,5,152376,35.1664,22.982,20.1255,22.5815,20.178,22.5458,23.8993,20.0199,29.7091,32.7917,103.687,-0.0524262,0.982251,-0.139201,0.114267,328.876,292.967,21.9502,39.5628,-0.245733
1407,5,152408,36.2574,22.1197,25.4242,23.6648,25.5034,23.6283,31.2311,20.988,29.6068,32.8053,103.617,-0.0540847,0.982188,-0.134499,0.119546,315.298,295.408,22.0502,40.07,-0.327804
1408,8,152406,37.888,23.4074,25.4242,23.6648,25.5034,23.6283,31.2311,20.988,29.8878,32.8635,103.799,-0.056023,0.980684,-0.139348,0.125307,315.298,295.408,22.0502,40.07,-0.327804
1409,0,152436,40.6629,21.5453,25.4242,23.6648,25.5034,23.6283,31.2311,20.988,30.1985,33.127,103.978,-0.05933,0.980381,-0.129922,0.135842,315.298,295.408,22.0502,40.07,-0.327804
1410,8,152436,40.6629,21.5453,31.4476,24.5925,31.556,24.556,39.6086,21.8438,30.1985,33.127,103.978,-0.05933,0.980381,-0.129922,0.135842,300.945,299.105,20.926,40.792,-0.386031
1411,0,152456,41.9722,18.3807,31.4476,24.5925,31.556,24.556,39.6086,21.8438,30.29,33.3355,104.003,-0.0600174,0.98141,-0.11565,0.14092,300.945,299.105,20.926,40.792,-0.386031
1412,0,152467,42.548,18.2173,31.4476,24.5925,31.556,24.556,39.6086,21.8438,30.3226,33.4473,104.002,-0.0610875,0.981109,-0.114894,0.143151,300.945,299.105,20.926,40.792,-0.386031
1413,5,152487,41.0659,13.8293,35.9589,24.9935,36.0885,24.9578,45.9249,22.2481,30.2976,33.7954,104.448,-0.0618578,0.983887,-0.0965296,0.137195,291.007,302.574,21.3738,42.515,-0.424747
1414,8,152486,41.4948,14.1512,35.9589,24.9935,36.0885,24.9578,45.9249,22.2481,30.3932,33.64,104.71,-0.0612363,0.983645,-0.0971545,0.138757,291.007,302.574,21.3738,42.515,-0.424747
1415,5,152511,40.6107,12.0142,38.3678,23.9354,38.5105,23.9033,49.4779,21.4393,30.3744,33.7059,104.717,-0.0619237,0.98502,-0.0876462,0.134979,285.524,305.624,22.3281,42.0041,-0.475332
1416,8,152516,39.6866,9.61884,38.3678,23.9354,38.5105,23.9033,49.4779,21.4393,30.2804,34.0355,104.755,-0.0626046,0.98629,-0.0781284,0.131186,285.524,305.624,22.3281,42.0041,-0.475332
1417,5,152541,37.2955,6.72226,39.4582,20.6168,39.6122,20.5934,51.4891,18.7858,30.1562,34.2545,104.76,-0.0628212,0.988442,-0.0662259,0.121034,281.976,309.675,22.9187,41.4083,-0.518649
1418,0,152556,34.8971,3.71061,39.4582,20.6168,39.6122,20.5934,51.4891,18.7858,29.9493,34.6195,104.768,-0.0630222,0.990349,-0.0543069,0.110851,281.976,309.675,22.9187,41.4083,-0.518649
1419,5,152575,32.067,0.0972409,39.1348,15.3667,39.2974,15.3562,51.777,14.5509,29.5679,35.0466,104.771,-0.0612755,0.99237,-0.0401855,0.0991581,280.586,314.616,23.5025,41.5065,-0.529994
1420,8,152566,34.9474,1.0637,39.1348,15.3667,39.2974,15.3562,51.777,14.5509,29.8452,34.7631,104.79,-0.0624848,0.99096,-0.0423607,0.110903,280.586,314.616,23.5025,41.5065,-0.529994
1421,5,152620,30.1188,-3.99868,38.227,9.54728,38.3965,9.55116,51.3201,9.84697,29.6183,34.9653,104.734,-0.0595378,0.994032,-0.0207181,0.0890309,280.356,320.164,25.4919,43.8099,-0.531533
1422,5,152620,27.1716,-6.41762,38.227,9.54728,38.3965,9.55116,51.3201,9.84697,29.0772,35.4893,104.65,-0.058029,0.995241,-0.0125547,0.0772633,280.356,320.164,25.4919,43.8099,-0.531533
1423,5,152641,25.461,-7.85639,35.5726,3.22797,35.7419,3.24742,48.4666,4.70888,28.9183,35.5418,104.593,-0.0566539,0.995939,-0.00643874,0.0696751,283.88,325.26,27.6715,44.714,-0.5259
1424,8,152636,24.9701,-9.50265,35.5726,3.22797,35.7419,3.24742,48.4666,4.70888,28.8524,35.6476,104.542,-0.0565334,0.996145,0.000944547,0.067073,283.88,325.26,27.6715,44.714,-0.5259
1425,5,152677,20.7849,-11.1577,32.2488,-3.22811,32.4147,-3.19239,44.687,-0.551441,28.337,35.804,104.186,-0.052617,0.997371,0.00661357,0.0493917,289.405,330.651,29.6343,45.2122,-0.531612
1426,5,152677,18.7951,-12.7497,32.2488,-3.22811,32.4147,-3.19239,44.687,-0.551441,27.8085,35.982,103.862,-0.0512233,0.997732,0.0127295,0.0417832,289.405,330.651,29.6343,45.2122,-0.531612
1427,5,152708,16.9537,-14.3517,28.9763,-8.56368,29.1365,-8.51425,40.8208,-4.90827,27.8413,35.9257,104.024,-0.0488608,0.998067,0.0202873,0.0326146,295.738,335.386,30.6063,46.0817,-0.499763
1428,8,152706,16.4664,-12.873,28.9763,-8.56368,29.1365,-8.51425,40.8208,-4.90827,27.6084,36.025,103.681,-0.0486815,0.998236,0.0122802,0.0316926,295.738,335.386,30.6063,46.0817,-0.499763
1429,5,152755,13.0862,-15.3356,24.4982,-12.0958,24.6428,-12.0371,34.9957,-7.83411,27.4114,36.0143,103.545,-0.0438477,0.998642,0.023178,0.0159552,306.336,337.368,32.9337,45.7243,-0.467563
1430,5,152755,10.7666,-17.03,24.4982,-12.0958,24.6428,-12.0371,34.9957,-7.83411,26.8919,35.995,103.325,-0.0414697,0.998644,0.0307283,0.00677867,306.336,337.368,32.9337,45.7243,-0.467563
1431,5,152775,7.89739,-16.9525,18.2218,-15.5179,18.34,-15.4502,26.6146,-10.7038,26.5551,35.8919,103.297,-0.0371464,0.998847,0.0299739,-0.00506864,323.128,338.982,34.8031,47.001,-0.398686
1432,8,152766,9.09699,-17.8341,18.2218,-15.5179,18.34,-15.4502,26.6146,-10.7038,26.5341,35.967,102.937,-0.0389968,0.998658,0.0340667,0.000211616,323.128,338.982,34.8031,47.001,-0.398686
1433,5,152808,4.72933,-18.6137,14.1514,-15.4782,14.2471,-15.4106,20.8587,-10.7451,26.0518,35.7969,102.911,-0.0309055,0.998661,0.0373862,-0.0180025,335.369,337.104,35.2538,46.9906,-0.326889
1434,8,152806,3.37456,-17.6079,14.1514,-15.4782,14.2471,-15.4106,20.8587,-10.7451,25.8707,35.7418,102.979,-0.0303382,0.998734,0.032548,-0.0234806,335.369,337.104,35.2538,46.9906,-0.326889
1435,0,152836,0.127945,-19.2669,14.1514,-15.4782,14.2471,-15.4106,20.8587,-10.7451,25.3283,35.5417,102.871,-0.0228015,0.998255,0.0406904,-0.0362092,335.369,337.104,35.2538,46.9906,-0.326889
1436,8,152836,0.127945,-19.2669,10.1223,-15.0073,10.1941,-14.9413,15.1,-10.4384,25.3283,35.5417,102.871,-0.0228015,0.998255,0.0406904,-0.0362092,348.125,334.834,35.2481,45.8874,-0.269162
1437,0,152856,-1.80639,-16.7241,10.1223,-15.0073,10.1941,-14.9413,15.1,-10.4384,24.9645,35.414,102.963,-0.0178518,0.998511,0.0285809,-0.0429053,348.125,334.834,35.2481,45.8874,-0.269162
1438,5,152885,-3.34769,-16.3919,6.25264,-13.8873,6.29953,-13.825,9.47457,-9.60604,24.9473,35.4068,102.971,-0.0132433,0.998312,0.0267585,-0.0498132,360.895,332.067,34.7917,45.3319,-0.181648
1439,8,152886,-5.37726,-15.8471,6.25264,-13.8873,6.29953,-13.825,9.47457,-9.60604,24.4496,35.1993,103.202,-0.00863385,0.998042,0.0249342,-0.0567175,360.895,332.067,34.7917,45.3319,-0.181648
1440,5,152925,-9.74603,-9.45402,2.371,-12.0457,2.3909,-11.9893,3.72977,-8.19254,23.8351,34.8224,103.736,0.00327741,0.997267,-0.00460869,-0.073672,374.086,328.6,34.0816,44.3604,-0.0870123
1441,8,152916,-9.39495,-9.89322,2.371,-12.0457,2.3909,-11.9893,3.72977,-8.19254,23.9536,34.9692,103.464,0.00138655,0.99734,-0.00327576,-0.0727988,374.086,328.6,34.0816,44.3604,-0.0870123
1442,5,152958,-11.4275,-6.65152,-1.77502,-10.1508,-1.78414,-10.1008,-2.39606,-6.74093,23.8411,34.8883,103.589,0.008287,0.996448,-0.0187141,-0.0816796,388.135,325.489,33.0738,42.6769,0.0714907
1443,8,152966,-13.9115,-2.99963,-1.77502,-10.1508,-1.78414,-10.1008,-2.39606,-6.74093,23.2507,34.4638,104.244,0.0151844,0.995192,-0.0341456,-0.0905306,388.135,325.489,33.0738,42.6769,0.0714907
1444,5,153009,-16.5225,2.30124,-5.63383,-8.19906,-5.6704,-8.15559,-8.12423,-5.2383,23.1717,34.3847,104.264,0.0190888,0.99271,-0.0595058,-0.103056,401.216,322.956,32.2985,42.3454,0.174092
1445,8,153016,-19.5167,8.098,-5.63383,-8.19906,-5.6704,-8.15559,-8.12423,-5.2383,22.6865,33.8986,104.384,0.0229775,0.989413,-0.084817,-0.115498,401.216,322.956,32.2985,42.3454,0.174092
1446,5,153051,-20.0169,10.7067,-12.9678,-3.77572,-13.0572,-3.7471,-19.1123,-1.80744,22.6485,33.832,104.412,0.0252767,0.987975,-0.0968552,-0.117835,425.265,318.689,28.6815,40.6014,0.338791
