id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
878,0,116130,24.5531,-34.6276,24.279,-36.5833,24.3168,-36.545,27.186,-33.6339,20.7515,34.2655,82.823,0.00183118,0.994753,0.102201,0.00416366,259.057,262.081,24.3803,31.3439,-0.527909
879,7,116152,24.4469,-34.4289,24.4338,-36.2154,24.4717,-36.1779,27.356,-33.3299,20.7628,34.2581,82.8098,0.00193329,0.994724,0.102508,0.00364615,258.65,261.614,24.8336,31.2027,-0.465156
880,8,116150,24.6716,-34.342,24.4338,-36.2154,24.4717,-36.1779,27.356,-33.3299,20.7592,34.261,82.8004,0.00211976,0.994771,0.102,0.00476963,258.65,261.614,24.8336,31.2027,-0.465156
881,0,116180,24.3335,-34.1616,24.4338,-36.2154,24.4717,-36.1779,27.356,-33.3299,20.7716,34.2523,82.7994,0.0020354,0.994694,0.102815,0.00312863,258.65,261.614,24.8336,31.2027,-0.465156
882,8,116180,24.3302,-34.0913,24.5157,-35.8326,24.5539,-35.796,27.4574,-33.0168,20.7716,34.2523,82.7994,0.0020354,0.994694,0.102815,0.00312863,258.478,261.098,24.8679,31.4004,-0.519954
883,7,116231,24.5527,-33.9189,24.2367,-35.3152,24.2755,-35.28,27.222,-32.6094,20.7744,34.2522,82.774,0.00226594,0.994534,0.104307,0.00414221,258.92,260.342,24.512,31.5394,-0.523482
884,7,116231,24.7435,-34.0559,24.2367,-35.3152,24.2755,-35.28,27.222,-32.6094,20.778,34.2549,82.7244,0.0021961,0.994472,0.104862,0.00486342,258.92,260.342,24.512,31.5394,-0.523482
885,0,116250,24.813,-34.1152,24.2367,-35.3152,24.2755,-35.28,27.222,-32.6094,20.7819,34.252,82.7056,0.00249648,0.994371,0.105799,0.00515578,258.92,260.342,24.512,31.5394,-0.523482
886,5,116386,24.4963,-33.6882,24.0085,-33.4672,24.0491,-33.4366,27.1156,-31.1231,20.8151,34.2257,82.7788,0.00240825,0.994552,0.104145,0.00374133,258.976,257.744,24.3209,30.6708,-0.462523
887,0,116400,24.6381,-33.5801,24.0085,-33.4672,24.0491,-33.4366,27.1156,-31.1231,20.827,34.2274,82.79,0.00284004,0.994613,0.103522,0.00448218,258.976,257.744,24.3209,30.6708,-0.462523
888,0,116410,24.4924,-33.6798,24.0085,-33.4672,24.0491,-33.4366,27.1156,-31.1231,20.8312,34.2238,82.7859,0.00285973,0.994564,0.104023,0.00374558,258.976,257.744,24.3209,30.6708,-0.462523
889,5,116820,24.3134,-33.2633,24.2733,-32.8944,24.3142,-32.8651,27.403,-30.6489,20.7557,34.1703,82.6422,0.00212718,0.994721,0.102542,0.00312659,258.346,257.031,23.7917,30.1839,-0.406116
890,0,116832,24.2602,-33.3149,24.2733,-32.8944,24.3142,-32.8651,27.403,-30.6489,20.7569,34.1689,82.6411,0.00228909,0.994699,0.10276,0.00288966,258.346,257.031,23.7917,30.1839,-0.406116
891,5,116990,24.7202,-33.1632,24.2397,-32.3815,24.2811,-32.3534,27.4019,-30.2352,20.767,34.1689,82.6206,0.00218813,0.994772,0.101977,0.00496105,258.391,256.36,23.6116,30.9898,-0.464598
892,8,117000,24.8091,-33.1363,24.2397,-32.3815,24.2811,-32.3534,27.4019,-30.2352,20.7728,34.1691,82.6179,0.00234093,0.994789,0.101786,0.00537917,258.391,256.36,23.6116,30.9898,-0.464598
893,4,117040,24.1104,-32.8415,24.2277,-32.5129,24.2689,-32.4845,27.3824,-30.342,20.7814,34.1681,82.5878,0.00185572,0.994913,0.100704,0.00205005,258.434,256.531,23.5591,30.9171,-0.466583
894,5,117067,24.1202,-32.8765,24.2055,-32.7559,24.2465,-32.7269,27.3466,-30.5395,20.7807,34.1675,82.5879,0.0017576,0.994894,0.100886,0.00206478,258.514,256.848,23.4619,30.7825,-0.470257
895,5,117102,24.3838,-32.9153,24.2757,-32.8037,24.3166,-32.7746,27.4108,-30.5754,20.7805,34.1679,82.5885,0.00190647,0.994882,0.100971,0.00330726,258.399,256.897,23.5476,30.375,-0.49627
896,5,117102,24.3907,-32.9487,24.2757,-32.8037,24.3166,-32.7746,27.4108,-30.5754,20.7778,34.1663,82.5894,0.00180835,0.994864,0.101153,0.00332199,258.399,256.897,23.5476,30.375,-0.49627
897,8,117110,24.6485,-32.9882,24.2757,-32.8037,24.3166,-32.7746,27.4108,-30.5754,20.7736,34.1665,82.5935,0.00195722,0.99485,0.101237,0.00456446,258.399,256.897,23.5476,30.375,-0.49627
898,5,117135,24.6671,-33.1165,24.1334,-32.627,24.1746,-32.5984,27.2855,-30.4381,20.7703,34.1619,82.6097,0.0019208,0.994785,0.101867,0.00463629,258.568,256.671,23.1027,30.5027,-0.396331
899,8,117130,24.6144,-33.162,24.1334,-32.627,24.1746,-32.5984,27.2855,-30.4381,20.767,34.1657,82.5912,0.00188805,0.994768,0.102054,0.00436136,258.568,256.671,23.1027,30.5027,-0.396331
900,5,117185,24.6807,-33.1772,24.2341,-32.4933,24.2753,-32.465,27.3897,-30.3259,20.7683,34.163,82.5993,0.00190202,0.994758,0.10213,0.00466911,258.382,256.485,23.0832,30.1584,-0.433343
901,5,117185,24.7143,-33.2149,24.2341,-32.4933,24.2753,-32.465,27.3897,-30.3259,20.7692,34.1558,82.6263,0.00190018,0.994735,0.102351,0.00484249,258.382,256.485,23.0832,30.1584,-0.433343
902,4,117201,24.7443,-33.1821,24.1387,-31.4619,24.1809,-31.4362,27.3608,-29.4951,20.7727,34.1534,82.627,0.00191599,0.994749,0.102206,0.00497686,258.397,255.047,22.6463,29.6319,-0.437816
903,7,117422,24.5139,-31.2628,24.1318,-31.3871,24.1741,-31.3616,27.3588,-29.4348,20.7826,34.1495,82.5864,0.00223575,0.994681,0.10289,0.00427003,258.398,254.943,22.6147,29.5938,-0.438139
904,7,117422,24.4347,-31.3089,24.1318,-31.3871,24.1741,-31.3616,27.3588,-29.4348,20.7773,34.1481,82.5593,0.00212752,0.994657,0.103139,0.00385595,258.398,254.943,22.6147,29.5938,-0.438139
905,6,117451,24.2407,-30.7021,23.6587,-29.3208,23.7031,-29.3005,27.0315,-27.7818,20.7765,34.1462,82.5672,0.00215186,0.994783,0.101939,0.00314634,258.98,252.072,22.7278,30.0303,-0.43545
