id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
54,64159,14.191,-6.26896,14.2032,-6.83061,12.3034,6.63712,13.1047,2.41629,19.3285,27.9211,66.7918,0.00422329,0.998335,0.00785379,0.0569925,295.771,288.148
55,64159,12.3454,-4.27679,14.2032,-6.83061,12.3034,6.63712,13.1047,2.41629,19.2407,27.7872,66.8747,0.00301605,0.99882,-0.00101364,0.0484642,295.771,288.148
56,64225,11.082,-2.90408,12.1572,-4.71292,9.33214,7.99511,10.9502,4.5674,19.2257,27.7713,66.871,0.00285922,0.999072,-0.00778463,0.0422703,298.92,285.765
57,64225,11.082,-2.90408,12.1572,-4.71292,9.33214,7.99511,10.9502,4.5674,19.2257,27.7713,66.871,0.00285922,0.999072,-0.00778463,0.0422703,298.92,285.765
58,64293,9.68672,-3.29942,9.72718,-3.10045,6.188,8.67645,8.38628,6.20529,19.2021,27.7756,66.808,0.00235182,0.999353,-0.00577614,0.0354093,302.659,283.893
59,64359,7.78834,-2.58257,7.20057,-1.60686,3.0672,9.18372,5.71956,7.72242,19.1519,27.7312,66.9339,0.00147733,0.999614,-0.00898319,0.0262567,306.548,282.239
60,64359,6.29061,-2.93715,7.20057,-1.60686,3.0672,9.18372,5.71956,7.72242,19.0537,27.7055,66.8826,0.000969731,0.999787,-0.00697372,0.0193923,306.548,282.239
61,64426,4.39822,-2.212,4.11979,-0.881132,-0.284809,8.73867,2.4621,8.45951,19.0041,27.651,67.0595,9.50646e-05,0.999896,-0.0101794,0.0102364,311.273,281.317
62,64426,4.39821,-2.212,4.11979,-0.881132,-0.284809,8.73867,2.4621,8.45951,19.0041,27.651,67.0595,9.50646e-05,0.999896,-0.0101794,0.0102364,311.273,281.317
63,64492,2.46174,-1.35895,1.27764,-0.602655,-3.16262,7.97007,-0.545147,8.7423,18.9845,27.6579,67.0237,0.000710389,0.999894,-0.0145623,0.000593527,315.653,280.938
64,64510,0.459975,-0.53424,1.27764,-0.602655,-3.16262,7.97007,-0.545147,8.7423,18.9126,27.6832,66.8925,0.00132563,0.999779,-0.0189435,-0.00904938,315.653,280.938
65,64577,-2.91836,-1.00734,-2.37489,-1.12686,-6.47861,6.19911,-4.41454,8.20968,18.8341,27.7245,66.7618,-0.00165345,0.999524,-0.0169098,-0.0257579,321.272,281.361
66,64643,-4.30633,-2.1702,-4.99141,-2.06844,-8.61576,4.4529,-7.18944,7.25312,18.7974,27.7313,66.8267,-0.00169561,0.999409,-0.0110759,-0.032509,325.32,282.308
67,64643,-7.81548,-2.7211,-4.99141,-2.06844,-8.61576,4.4529,-7.18944,7.25312,18.6316,27.8038,66.6995,-0.00467411,0.998737,-0.00903663,-0.0492056,325.32,282.308
68,64726,-9.17721,-3.89254,-8.35996,-3.81349,-11.1327,1.79111,-10.7647,5.48036,18.6128,27.8084,66.7212,-0.0047158,0.998417,-0.00320144,-0.0559483,330.567,284.14
69,64726,-9.17721,-3.89254,-8.35996,-3.81349,-11.1327,1.79111,-10.7647,5.48036,18.6128,27.8084,66.7212,-0.0047158,0.998417,-0.00320144,-0.0559483,330.567,284.14
70,64809,-11.6338,-5.48928,-11.1591,-6.25841,-12.8903,-1.23846,-13.7409,2.99668,18.5426,27.8886,66.6791,-0.00413597,0.997684,0.004167,-0.0677681,334.952,286.783
71,64809,-11.6338,-5.48928,-11.1591,-6.25841,-12.8903,-1.23846,-13.7409,2.99668,18.5426,27.8886,66.6791,-0.00413597,0.997684,0.004167,-0.0677681,334.952,286.783
72,64876,-12.7338,-7.94732,-12.9126,-8.58814,-13.7568,-3.80306,-15.6097,0.630048,18.523,27.9079,66.6904,-0.0043483,0.997178,0.0162844,-0.0731522,337.736,289.297
73,64942,-13.2266,-8.75496,-14.4508,-11.1688,-14.3654,-6.49613,-17.2518,-1.9915,18.5097,27.9415,66.7176,-0.00478161,0.996931,0.0200143,-0.0755357,340.19,292.162
74,64942,-14.4078,-11.3337,-14.4508,-11.1688,-14.3654,-6.49613,-17.2518,-1.9915,18.4431,28.0264,66.7747,-0.00499287,0.996192,0.0321274,-0.0809024,340.19,292.162
75,65009,-15.3946,-14.4598,-15.4001,-14.0365,-14.4108,-9.27316,-18.272,-4.90457,18.4431,28.0556,66.7348,-0.00486796,0.995183,0.0472723,-0.085741,341.74,295.375
76,65009,-15.9235,-15.4288,-15.4001,-14.0365,-14.4108,-9.27316,-18.272,-4.90457,18.4093,28.1818,66.7663,-0.00530058,0.99479,0.0509973,-0.0881127,341.74,295.375
77,65076,-16.9346,-18.5939,-16.1921,-17.0732,-14.283,-12.1555,-19.1267,-7.98933,18.4058,28.2063,66.7539,-0.00517406,0.993462,0.0661264,-0.0929234,343.047,298.834
78,65076,-16.9346,-18.5939,-16.1921,-17.0732,-14.283,-12.1555,-19.1267,-7.98933,18.4058,28.2063,66.7539,-0.00517406,0.993462,0.0661264,-0.0929234,343.047,298.834
