id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
57,131857,-6.3089,-63.9051,-4.2375,-66.3943,-4.26665,-66.2865,-8.97038,-48.8928,14.6,40.2696,80.7374,-0.0484796,0.9808,0.186501,-0.0299787,319.511,285.118
58,131867,-6.30984,-64.5212,-4.2375,-66.3943,-4.26665,-66.2865,-8.97038,-48.8928,14.4719,40.2643,80.7307,-0.0485555,0.980402,0.188672,-0.029269,319.511,285.118
59,131886,-6.38397,-64.7841,-4.49596,-66.75,-4.53744,-66.6586,-11.31,-51.7316,14.4586,40.2637,80.7321,-0.0492285,0.980187,0.189524,-0.0298348,320.656,285.881
60,131887,-6.80404,-65.0704,-4.49596,-66.75,-4.53744,-66.6586,-11.31,-51.7316,14.2062,40.2531,80.7595,-0.0499014,0.979971,0.190376,-0.0304006,320.656,285.881
61,131907,-6.93895,-64.1597,-5.35324,-67.6578,-5.43415,-67.6066,-19.1213,-58.9341,13.9313,40.2478,80.7257,-0.0510407,0.98059,0.186989,-0.0295448,322.714,287.924
62,131907,-6.93895,-64.1597,-5.35324,-67.6578,-5.43415,-67.6066,-19.1213,-58.9341,13.9313,40.2478,80.7257,-0.0510407,0.98059,0.186989,-0.0295448,322.714,287.924
63,131937,-8.13091,-64.8819,-5.35324,-67.6578,-5.43415,-67.6066,-19.1213,-58.9341,13.493,40.2378,80.6118,-0.0531387,0.980024,0.188779,-0.0330327,322.714,287.924
64,131937,-8.13091,-64.8819,-5.42071,-67.0718,-5.5071,-66.9945,-19.8589,-54.1489,13.493,40.2378,80.6118,-0.0531387,0.980024,0.188779,-0.0330327,323.628,286.793
65,131947,-8.21239,-65.3348,-5.42071,-67.0718,-5.5071,-66.9945,-19.8589,-54.1489,13.3369,40.2325,80.6005,-0.0539018,0.979706,0.190259,-0.0327514,323.628,286.793
66,131967,-8.75802,-66.0595,-5.42071,-67.0718,-5.5071,-66.9945,-19.8589,-54.1489,13.0285,40.2173,80.5145,-0.0557978,0.979149,0.192338,-0.0340603,323.628,286.793
67,131967,-8.75802,-66.0595,-5.67781,-66.9947,-5.77702,-66.9138,-22.2667,-53.4655,13.0285,40.2173,80.5145,-0.0557978,0.979149,0.192338,-0.0340603,324.437,286.662
68,131987,-9.48943,-65.2673,-5.67781,-66.9947,-5.77702,-66.9138,-22.2667,-53.4655,12.7025,40.2086,80.5499,-0.0565883,0.97966,0.18923,-0.0354433,324.437,286.662
69,132007,-9.52211,-66.2539,-6.50192,-66.9378,-6.64068,-66.8543,-29.9493,-52.8223,12.3684,40.175,80.6101,-0.0580751,0.978942,0.192702,-0.0341309,327.143,286.601
70,132007,-9.52211,-66.2539,-6.50192,-66.9378,-6.64068,-66.8543,-29.9493,-52.8223,12.3684,40.175,80.6101,-0.0580751,0.978942,0.192702,-0.0341309,327.143,286.601
71,132017,-9.58469,-66.6193,-6.50192,-66.9378,-6.64068,-66.8543,-29.9493,-52.8223,12.197,40.1591,80.5819,-0.0595594,0.978639,0.193821,-0.0339435,327.143,286.601
72,132037,-10.4115,-66.8507,-6.50192,-66.9378,-6.64068,-66.8543,-29.9493,-52.8223,11.8596,40.1346,80.462,-0.0607432,0.978442,0.19409,-0.0359307,327.143,286.601
73,132037,-10.4114,-66.8507,-6.85964,-67.4594,-7.01199,-67.3989,-33.182,-56.9904,11.8596,40.1346,80.462,-0.0607432,0.978442,0.19409,-0.0359307,328.222,287.821
74,132057,-10.8673,-67.1849,-6.85964,-67.4594,-7.01199,-67.3989,-33.182,-56.9904,11.5105,40.0978,80.425,-0.0615809,0.978193,0.195058,-0.0360423,328.222,287.821
75,132067,-10.9119,-67.8965,-6.85964,-67.4594,-7.01199,-67.3989,-33.182,-56.9904,11.3331,40.0709,80.4057,-0.0620737,0.977692,0.197526,-0.0353432,328.222,287.821
76,132067,-10.9119,-67.8965,-7.21375,-67.9453,-7.37896,-67.9052,-36.3878,-60.8676,11.3331,40.0709,80.4057,-0.0620737,0.977692,0.197526,-0.0353432,329.323,289.258
77,132087,-10.9245,-66.1563,-7.21375,-67.9453,-7.37896,-67.9052,-36.3878,-60.8676,10.956,40.0232,80.4782,-0.0637064,0.978826,0.19164,-0.0334104,329.323,289.258
78,132109,-11.6199,-67.0138,-7.7341,-68.1052,-7.92065,-68.0715,-41.2021,-62.0558,10.4482,39.9506,80.3809,-0.0650206,0.978191,0.194357,-0.0337744,330.675,289.604
79,132107,-11.7399,-68.2776,-7.7341,-68.1052,-7.92065,-68.0715,-41.2021,-62.0558,10.6036,39.9741,80.373,-0.0648285,0.97731,0.198519,-0.0353847,330.675,289.604
80,132137,-12.1575,-67.875,-7.7341,-68.1052,-7.92065,-68.0715,-41.2021,-62.0558,10.0493,39.8936,80.3044,-0.0663343,0.977546,0.197072,-0.0341381,330.675,289.604
81,132137,-12.1575,-67.875,-8.4777,-68.0128,-8.69553,-67.9751,-48.1418,-61.1418,10.0493,39.8936,80.3044,-0.0663343,0.977546,0.197072,-0.0341381,332.687,289.625
82,132157,-12.3003,-67.3052,-8.4777,-68.0128,-8.69553,-67.9751,-48.1418,-61.1418,9.67239,39.8619,80.2154,-0.0677897,0.977927,0.1949,-0.0328141,332.687,289.625
83,132167,-12.3251,-67.3507,-8.4777,-68.0128,-8.69553,-67.9751,-48.1418,-61.1418,9.48209,39.8384,80.284,-0.0685385,0.977858,0.195121,-0.0320046,332.687,289.625
84,132167,-12.3251,-67.3507,-9.7979,-68.9688,-10.0579,-68.967,-60.2535,-68.6347,9.48209,39.8384,80.284,-0.0685385,0.977858,0.195121,-0.0320046,335.297,291.448
85,132187,-12.8812,-67.6038,-9.7979,-68.9688,-10.0579,-68.967,-60.2535,-68.6347,9.11546,39.7883,80.2262,-0.0690663,0.977674,0.195812,-0.0322728,335.297,291.448
86,132207,-13.0133,-66.2395,-9.7979,-68.9688,-10.0579,-68.967,-60.2535,-68.6347,8.72978,39.7591,80.3151,-0.070049,0.978587,0.191108,-0.0306464,335.297,291.448
87,132221,-12.9276,-67.2841,-10.0269,-68.6968,-10.2972,-68.6848,-62.4357,-66.3711,8.45182,39.7305,80.1824,-0.0711725,0.97787,0.194594,-0.0289372,336.271,291.447
88,132217,-12.7338,-67.5462,-10.0269,-68.6968,-10.2972,-68.6848,-62.4357,-66.3711,8.55849,39.7376,80.1745,-0.0701095,0.977741,0.195714,-0.0283505,336.271,291.447
89,132237,-12.7886,-68.3302,-10.0269,-68.6968,-10.2972,-68.6848,-62.4357,-66.3711,8.20861,39.7054,80.0663,-0.0722949,0.977138,0.198077,-0.0272276,336.271,291.447
90,132257,-13.1341,-68.17,-10.5414,-68.7717,-10.8286,-68.7621,-67.2119,-66.8684,7.84932,39.6738,80.1054,-0.0719284,0.977293,0.197579,-0.0262343,337.36,291.661
91,132257,-13.1341,-68.17,-10.5414,-68.7717,-10.8286,-68.7621,-67.2119,-66.8684,7.84932,39.6738,80.1054,-0.0719284,0.977293,0.197579,-0.0262343,337.36,291.661
92,132267,-13.3936,-68.3087,-10.5414,-68.7717,-10.8286,-68.7621,-67.2119,-66.8684,7.69088,39.6639,80.084,-0.071776,0.977227,0.197953,-0.0262769,337.36,291.661
93,132290,-13.4729,-68.8334,-10.855,-68.9246,-11.1511,-68.9202,-70.1028,-68.0443,7.42852,39.6465,79.9842,-0.0721887,0.976893,0.1996,-0.025062,338.03,291.886
94,132307,-13.696,-69.3862,-10.855,-68.9246,-11.1511,-68.9202,-70.1028,-68.0443,7.07356,39.623,79.8492,-0.0726012,0.976555,0.201247,-0.0238471,338.03,291.886
95,132317,-13.7158,-69.3824,-10.855,-68.9246,-11.1511,-68.9202,-70.1028,-68.0443,6.91414,39.6055,79.9584,-0.0728048,0.976532,0.201384,-0.0230225,338.03,291.886
96,132317,-13.7158,-69.3824,-11.2651,-69.0306,-11.5732,-69.0296,-73.9006,-68.8179,6.91414,39.6055,79.9584,-0.0728048,0.976532,0.201384,-0.0230225,338.779,292.27
97,132337,-14.1613,-69.1032,-11.2651,-69.0306,-11.5732,-69.0296,-73.9006,-68.8179,6.62426,39.5927,79.9085,-0.0736392,0.976733,0.200059,-0.0233937,338.779,292.27
