id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
37,26135,4.60713,-36.7015,3.51213,-34.2989,3.83033,-34.8219,1.7023,-26.1442,19.0003,28.6301,67.0615,0.000930339,0.988711,0.149547,0.00924009,312.415,319.052
38,26135,4.60714,-36.7015,3.51213,-34.2989,3.83033,-34.8219,1.7023,-26.1442,19.0003,28.6301,67.0615,0.000930339,0.988711,0.149547,0.00924009,312.415,319.052
39,26202,7.18149,-34.5415,6.28218,-33.9026,6.67559,-34.3276,4.65749,-25.7228,19.089,28.6634,66.7504,0.00170006,0.990001,0.139424,0.0213613,307.943,318.645
40,26202,7.18149,-34.5415,6.28218,-33.9026,6.67559,-34.3276,4.65749,-25.7228,19.089,28.6634,66.7504,0.00170006,0.990001,0.139424,0.0213613,307.943,318.645
41,26268,8.50798,-32.7525,8.96639,-32.7179,9.40657,-32.9533,7.53469,-24.4904,19.122,28.6313,66.8341,0.00227367,0.990927,0.131446,0.0279472,303.668,317.29
42,26301,9.87565,-30.9301,8.96639,-32.7179,9.40657,-32.9533,7.53469,-24.4904,19.1881,28.5673,67.0016,0.00284705,0.991745,0.123453,0.0345302,303.668,317.29
43,26370,13.2414,-29.7288,12.0521,-30.9689,12.5206,-30.959,10.8489,-22.6751,19.272,28.5277,66.8659,0.00337963,0.991751,0.11778,0.0504614,298.799,315.381
44,26370,14.5623,-29.1549,12.0521,-30.9689,12.5206,-30.959,10.8489,-22.6751,19.3251,28.5012,66.793,0.00307414,0.991737,0.115155,0.0564525,298.799,315.381
45,26418,14.4803,-29.1782,14.1434,-28.9563,14.5898,-28.7159,13.1089,-20.5933,19.2784,28.5197,66.903,0.00307414,0.991737,0.115155,0.0564525,295.516,313.05
46,26486,14.2279,-27.0745,15.9574,-26.4279,16.3414,-25.9522,15.0827,-17.9821,19.2899,28.4716,66.9816,0.00301715,0.99284,0.105731,0.0555103,292.644,310.215
47,26486,16.3674,-26.3671,15.9574,-26.4279,16.3414,-25.9522,15.0827,-17.9821,19.3743,28.391,66.8977,0.00385424,0.992556,0.102648,0.0654353,292.644,310.215
48,26537,16.3372,-26.5149,17.1941,-24.576,17.5212,-23.9584,16.4304,-16.0699,19.3464,28.4818,66.7693,0.00385424,0.992556,0.102648,0.0654353,290.713,308.164
49,26544,16.1261,-24.268,17.1941,-24.576,17.5212,-23.9584,16.4304,-16.0699,19.3929,28.3304,66.9833,0.00379688,0.993548,0.093213,0.0644865,290.713,308.164
50,26602,17.6607,-21.0605,17.9259,-22.5517,18.1745,-21.8162,17.2437,-13.9827,19.4241,28.2803,66.9025,0.00513696,0.994323,0.077896,0.0723061,289.557,305.863
51,26669,17.7317,-18.5241,18.6824,-18.8572,18.7712,-17.99,18.1116,-10.1762,19.42,28.2369,66.9058,0.00451363,0.995143,0.0659814,0.07292,288.439,301.723
52,26669,19.3073,-15.2627,18.6824,-18.8572,18.7712,-17.99,18.1116,-10.1762,19.4604,28.1137,66.7927,0.00585152,0.995434,0.0506295,0.0807049,288.439,301.723
53,26752,19.3985,-12.8036,18.9753,-15.1119,18.8922,-14.2175,18.4868,-6.31963,19.4608,28.0961,66.7891,0.0052267,0.995925,0.0386959,0.081294,287.997,297.593
54,26752,19.3985,-12.8036,18.9753,-15.1119,18.8922,-14.2175,18.4868,-6.31963,19.4608,28.0961,66.7891,0.0052267,0.995925,0.0386959,0.081294,287.997,297.593
55,26803,18.9607,-11.1655,18.9753,-15.1119,18.8922,-14.2175,18.4868,-6.31963,19.4653,28.0091,66.8673,0.00496848,0.99635,0.0313123,0.0792552,287.997,297.593
56,26853,16.8846,-11.937,17.9548,-10.5582,17.6691,-9.78415,17.4777,-1.63742,19.4256,27.9534,66.9674,0.00172808,0.996957,0.036024,0.0691107,289.61,292.524
57,26853,16.8846,-11.937,17.9548,-10.5582,17.6691,-9.78415,17.4777,-1.63742,19.4256,27.9534,66.9674,0.00172808,0.996957,0.036024,0.0691107,289.61,292.524
58,26918,17.1031,-8.74485,16.9215,-7.73486,16.5238,-7.11589,16.4257,1.2637,19.4135,27.9415,66.8995,0.00293415,0.997301,0.0200845,0.0705611,291.213,289.427
59,26936,17.3084,-5.52711,16.9215,-7.73486,16.5238,-7.11589,16.4257,1.2637,19.37,27.8983,66.6545,0.00413947,0.997388,0.00413976,0.0719933,291.213,289.427
60,26994,15.6367,-3.98312,15.1886,-4.8745,14.701,-4.47964,14.6297,4.1995,19.3446,27.8391,66.6976,0.00355566,0.997941,-0.00305036,0.0639669,293.888,286.276
61,27036,13.9598,-2.41406,15.1886,-4.8745,14.701,-4.47964,14.6297,4.1995,19.3095,27.7572,66.7571,0.00297144,0.998378,-0.0102401,0.055933,293.888,286.276
62,27055,12.6503,-2.00381,13.9439,-3.45424,13.4265,-3.1968,13.3289,5.65537,19.2687,27.7075,66.9333,0.00147596,0.998692,-0.0117868,0.0497349,295.805,284.694
63,27086,11.3729,-1.62968,13.9439,-3.45424,13.4265,-3.1968,13.3289,5.65537,19.2436,27.6771,67.0413,-1.95799e-05,0.998963,-0.013333,0.0435346,295.805,284.694
64,27119,11.0573,-1.61651,11.055,-1.31648,10.531,-1.30304,10.2902,7.84178,19.225,27.6906,66.8806,0.00151977,0.99902,-0.013611,0.0420931,300.212,282.215
65,27152,10.7419,-1.60241,11.055,-1.31648,10.531,-1.30304,10.2902,7.84178,19.2065,27.7041,66.72,0.00305911,0.999072,-0.0138889,0.0406514,300.212,282.215
66,27185,9.12236,-0.279217,8.6287,0.393445,8.1193,0.186749,7.73655,9.59006,19.1536,27.6755,66.7944,0.00267224,0.999248,-0.0203101,0.0329295,303.932,280.346
67,27219,7.51058,1.03916,8.6287,0.393445,8.1193,0.186749,7.73655,9.59006,19.1022,27.6478,66.8667,0.00228509,0.999322,-0.0267293,0.0252042,303.932,280.346
68,27239,5.27702,1.01957,7.11885,0.956228,6.63908,0.666481,6.13899,10.162,19.0362,27.6427,66.8068,0.00160923,0.999542,-0.0265666,0.0143867,306.247,279.678
69,27286,3.10262,0.993735,7.11885,0.956228,6.63908,0.666481,6.13899,10.162,19.008,27.6405,66.7813,0.000933172,0.999645,-0.0264008,0.00356751,306.247,279.678
70,27318,2.21415,1.17109,2.99092,1.91593,2.61934,1.46701,1.76143,11.1298,18.9637,27.6158,66.8472,0.000166546,0.999633,-0.0270933,-0.000596827,312.583,278.507
71,27369,-0.174432,1.25126,0.756528,1.8801,0.457955,1.41788,-0.617499,11.0821,18.9101,27.6426,66.764,0.000408731,0.99954,-0.0277091,-0.0123349,316.019,278.44
72,27369,-1.10503,1.39778,0.756528,1.8801,0.457955,1.41788,-0.617499,11.0821,18.8338,27.6356,66.7757,-0.000357973,0.99946,-0.0283998,-0.0164988,316.019,278.44
73,27435,-1.01516,1.45092,-2.1641,1.49602,-2.36392,1.06046,-3.73277,10.6726,18.9004,27.602,66.8795,-0.000357973,0.99946,-0.0283998,-0.0164988,320.537,278.753
74,27455,-3.44551,1.50601,-2.1641,1.49602,-2.36392,1.06046,-3.73277,10.6726,18.8156,27.6447,66.7473,-0.000115814,0.99918,-0.0290103,-0.0282342,320.537,278.753
75,27502,-5.33146,0.375565,-4.37649,0.862498,-4.50189,0.488865,-6.09841,10.0098,18.7254,27.6578,66.8558,-0.000540813,0.999039,-0.0233753,-0.0370856,323.971,279.362
76,27569,-7.1765,-0.75388,-7.44879,-0.402981,-7.47845,-0.652916,-9.39006,8.69227,18.6621,27.667,66.9318,-0.000965754,0.998787,-0.0177376,-0.0459328,328.772,280.675
77,27569,-7.1765,-0.75388,-7.44879,-0.402981,-7.47845,-0.652916,-9.39006,8.69227,18.6621,27.667,66.9318,-0.000965754,0.998787,-0.0177376,-0.0459328,328.772,280.675
78,27651,-10.4324,-1.40316,-10.4345,-2.64886,-10.3891,-2.6926,-12.6061,6.36606,18.586,27.6984,66.9489,-0.00467132,0.99796,-0.0149253,-0.0618988,333.498,283.028
79,27651,-10.4324,-1.40316,-10.4345,-2.64886,-10.3891,-2.6926,-12.6061,6.36606,18.586,27.6984,66.9489,-0.00467132,0.99796,-0.0149253,-0.0618988,333.498,283.028
80,27718,-11.2977,-3.1348,-12.2597,-4.86647,-12.1869,-4.73786,-14.5865,4.07458,18.5687,27.7195,66.9457,-0.00344513,0.997787,-0.00630641,-0.0660968,336.454,285.379
81,27736,-12.2385,-4.9549,-12.2597,-4.86647,-12.1869,-4.73786,-14.5865,4.07458,18.5046,27.798,66.9339,-0.00221862,0.997522,0.00231308,-0.0702887,336.454,285.379
82,27768,-12.9174,-7.35546,-13.5521,-6.68973,-13.4708,-6.44741,-15.9931,2.1916,18.4784,27.868,66.9224,-0.00279283,0.997194,0.0137637,-0.0735304,338.539,287.361
83,27835,-13.7524,-8.36336,-14.5162,-9.32583,-14.4494,-8.95647,-17.064,-0.526467,18.4716,27.8956,66.8976,-0.0028697,0.996804,0.0185462,-0.0776486,340.189,290.192
84,27835,-14.4548,-10.8596,-14.5162,-9.32583,-14.4494,-8.95647,-17.064,-0.526467,18.4303,28.0152,66.8577,-0.00344332,0.996267,0.0299936,-0.0808743,340.189,290.192
85,27902,-15.2977,-11.8752,-15.5284,-12.3433,-15.489,-11.8934,-18.1925,-3.63728,18.4227,28.0399,66.844,-0.00351987,0.995769,0.0347735,-0.0849838,341.916,293.564
86,27902,-15.2977,-11.8752,-15.5284,-12.3433,-15.489,-11.8934,-18.1925,-3.63728,18.4227,28.0399,66.844,-0.00351987,0.995769,0.0347735,-0.0849838,341.916,293.564
87,27968,-16.2418,-14.6168,-15.8704,-15.3731,-15.8711,-14.9037,-18.6079,-6.75765,18.4215,28.0745,66.7924,-0.00394856,0.994815,0.0479052,-0.0896235,342.586,296.953
88,27985,-17.1865,-17.546,-15.8704,-15.3731,-15.8711,-14.9037,-18.6079,-6.75765,18.4165,28.2091,66.5922,-0.00437647,0.993667,0.0610276,-0.0942457,342.586,296.953
89,28035,-16.7468,-18.5615,-15.4799,-18.3283,-15.5215,-17.8954,-18.2424,-9.79753,18.4155,28.2198,66.6344,-0.0049423,0.993555,0.0658925,-0.0921041,342.14,300.261
90,28052,-16.3152,-19.6082,-15.2418,-19.8,-15.3018,-19.4079,-18.0139,-11.3112,18.4126,28.2513,66.7587,-0.00550799,0.993414,0.0707555,-0.0899599,341.829,301.941
91,28084,-15.137,-21.1287,-15.1172,-20.5729,-15.1862,-20.2083,-17.8943,-12.1061,18.4368,28.3253,66.7949,-0.00452039,0.993399,0.0777917,-0.0841777,341.664,302.834
92,28151,-15.1712,-21.0178,-14.2827,-23.4054,-14.378,-23.1721,-17.0541,-15.0177,18.413,28.2524,66.7592,-0.00452039,0.993399,0.0777917,-0.0841777,340.436,306.102
93,28152,-13.9798,-22.5979,-14.2827,-23.4054,-14.378,-23.1721,-17.0541,-15.0177,18.4482,28.3602,66.8119,-0.00353242,0.993302,0.0848214,-0.0783885,340.436,306.102
94,28235,-12.5115,-25.6022,-12.2872,-26.7967,-12.3865,-26.7773,-14.9876,-18.4988,18.4654,28.3761,66.8443,-0.00244273,0.992521,0.0992698,-0.0710113,337.381,310.039
95,28253,-10.9545,-28.7312,-12.2872,-26.7967,-12.3865,-26.7773,-14.9876,-18.4988,18.5448,28.4496,66.9935,-0.0013524,0.991476,0.113692,-0.0636153,337.381,310.039
96,28301,-10.7684,-29.6874,-10.4243,-29.2267,-10.5027,-29.4,-13.0459,-20.991,18.5538,28.4727,66.9551,-0.0025269,0.991024,0.117901,-0.0629678,334.497,312.876
97,28368,-9.1502,-30.1001,-8.21486,-31.0562,-8.2477,-31.3862,-10.7251,-22.8634,18.5734,28.4756,66.9826,-0.00166443,0.991241,0.120042,-0.0550277,331.012,315.052
98,28368,-8.90179,-31.1406,-8.21486,-31.0562,-8.2477,-31.3862,-10.7251,-22.8634,18.6159,28.5482,66.8866,-0.00283891,0.990756,0.124247,-0.0543783,331.012,315.052
99,28421,-7.94761,-32.2983,-7.08918,-31.9374,-7.09337,-32.349,-9.54186,-23.7649,18.6338,28.5627,66.8732,-0.00290299,0.990315,0.129548,-0.0498592,329.256,316.119
100,28421,-6.21357,-32.7765,-7.08918,-31.9374,-7.09337,-32.349,-9.54186,-23.7649,18.7282,28.6013,66.9347,-0.00204019,0.990405,0.131674,-0.0419123,329.256,316.119
101,28468,-6.30329,-32.7175,-4.1848,-33.1841,-4.10613,-33.6971,-6.47153,-25.034,18.6712,28.5642,66.9453,-0.00204019,0.990405,0.131674,-0.0419124,324.672,317.57
102,28469,-5.24583,-33.9471,-4.1848,-33.1841,-4.10613,-33.6971,-6.47153,-25.034,18.7512,28.6163,66.9305,-0.00210401,0.989868,0.136962,-0.0373887,324.672,317.57
103,28535,-0.887273,-35.2849,-1.5269,-34.0909,-1.3635,-34.6735,-3.6578,-25.9546,18.8417,28.633,66.9421,-0.00112859,0.989558,0.143166,-0.0166531,320.451,318.716
104,28535,-0.887276,-35.2849,-1.5269,-34.0909,-1.3635,-34.6735,-3.6578,-25.9546,18.8417,28.633,66.9421,-0.00112859,0.989558,0.143166,-0.0166531,320.451,318.716
105,28602,1.48643,-35.5995,-1.5269,-34.0909,-1.3635,-34.6735,-3.6578,-25.9546,18.9205,28.6145,67.0786,-0.000780773,0.989445,0.144798,-0.0055774,320.451,318.716
106,28634,3.0135,-35.792,2.55564,-34.2048,2.84293,-34.7321,0.685786,-26.052,18.9628,28.6115,67.0807,3.93442e-05,0.989331,0.145677,0.00169395,313.92,318.917
107,28668,4.53946,-35.9918,2.55564,-34.2048,2.84293,-34.7321,0.685786,-26.052,19.0026,28.6086,67.0827,0.00085946,0.989163,0.146549,0.00896521,313.92,318.917
108,28701,6.3063,-34.277,5.73111,-33.8232,6.106,-34.2476,4.07228,-25.6438,19.0569,28.6081,66.9934,0.00138431,0.990174,0.138743,0.0174144,308.832,318.513
109,28751,7.37776,-33.4006,7.8582,-33.2627,8.2818,-33.5819,6.34588,-25.0566,19.0904,28.588,67.0465,0.00223684,0.990605,0.134839,0.0226793,305.43,317.913
110,28751,9.19124,-31.6955,7.8582,-33.2627,8.2818,-33.5819,6.34588,-25.0566,19.1808,28.5715,66.9841,0.00276129,0.99141,0.127005,0.0311243,305.43,317.913
111,28818,9.0896,-31.7544,10.4055,-32.1282,10.8681,-32.2717,9.07646,-23.8764,19.1107,28.6071,66.9079,0.00276129,0.99141,0.127005,0.0311243,301.408,316.66
112,28819,10.2393,-30.8587,10.4055,-32.1282,10.8681,-32.2717,9.07646,-23.8764,19.1975,28.563,67.0023,0.00361348,0.991722,0.123085,0.036386,301.408,316.66
113,28885,11.9419,-30.6165,12.7028,-30.3263,13.1652,-30.2399,11.5523,-22.0106,19.2165,28.5545,66.9832,0.00338989,0.991544,0.121859,0.0444962,297.774,314.603
114,28902,13.739,-30.3425,12.7028,-30.3263,13.1652,-30.2399,11.5523,-22.0106,19.2902,28.5215,66.909,0.00316608,0.991298,0.120625,0.0526033,297.774,314.603
115,28961,15.4357,-29.8398,14.9988,-27.9572,15.4253,-27.6162,14.0364,-19.5609,19.3133,28.5042,66.8638,0.00393265,0.991125,0.118137,0.0608163,294.15,311.946
116,28985,17.197,-29.3079,15.8982,-26.8076,16.2966,-26.361,15.0132,-18.3731,19.3701,28.4619,66.7526,0.00469892,0.990879,0.11564,0.0690248,292.734,310.67
117,29018,16.5961,-26.7498,16.5569,-25.9593,16.9323,-25.441,15.7287,-17.4968,19.3821,28.3919,66.8838,0.00423243,0.992305,0.104376,0.066472,291.704,309.741
118,29084,17.9647,-25.147,17.6585,-23.2624,17.9352,-22.5652,16.947,-14.7155,19.3899,28.4178,66.7845,0.00518806,0.992627,0.0963222,0.073389,289.998,306.655
119,29084,17.4023,-22.5706,17.6585,-23.2624,17.9352,-22.5652,16.947,-14.7155,19.4216,28.3062,66.9421,0.00472053,0.993846,0.085037,0.0708213,289.998,306.655
120,29118,18.8023,-20.9249,18.1844,-21.6889,18.3974,-20.9128,17.5335,-13.0933,19.4477,28.2894,66.8771,0.00567515,0.993983,0.0769661,0.0777242,289.174,304.901
121,29118,18.8023,-20.9249,18.1844,-21.6889,18.3974,-20.9128,17.5335,-13.0933,19.4477,28.2894,66.8771,0.00567515,0.993983,0.0769661,0.0777242,289.174,304.901
122,29185,18.8312,-18.0498,18.7355,-18.7791,18.821,-17.9097,18.1694,-10.0956,19.4498,28.2315,66.8938,0.00541455,0.9949,0.0634956,0.0781849,288.356,301.628
123,29221,18.8704,-15.1243,18.7355,-18.7791,18.821,-17.9097,18.1694,-10.0956,19.4537,28.1238,66.9249,0.00515296,0.995635,0.0500135,0.0786312,288.356,301.628
124,29251,19.0872,-13.5039,19.0569,-15.8398,19.0076,-14.941,18.5613,-7.06854,19.452,28.0989,66.8811,0.00505962,0.995903,0.0421974,0.0798136,287.865,298.405
125,29285,19.3067,-11.8932,19.0569,-15.8398,19.0076,-14.941,18.5613,-7.06854,19.4504,28.0769,66.8424,0.00496597,0.996109,0.0343786,0.0809909,287.865,298.405
126,29318,18.8094,-12.1243,18.5358,-12.8927,18.3517,-12.0374,18.0566,-4.03749,19.452,28.0232,66.8807,0.00424679,0.996254,0.0360448,0.0784905,288.687,295.091
127,29368,18.2156,-8.69255,17.9718,-10.5888,17.6873,-9.81327,17.4953,-1.66878,19.4092,27.9811,66.7746,0.00434946,0.996904,0.0193115,0.0760971,289.579,292.554
128,29368,17.6788,-8.88523,17.9718,-10.5888,17.6873,-9.81327,17.4953,-1.66878,19.3814,27.8994,66.7393,0.00363024,0.997061,0.0209781,0.0735972,289.579,292.554
129,29451,17.7729,-8.98874,16.5194,-6.90179,16.0922,-6.34083,16.0119,2.11924,19.4525,27.9717,66.9147,0.00363024,0.997061,0.0209781,0.0735972,291.842,288.513
130,29452,17.142,-5.51868,16.5194,-6.90179,16.0922,-6.34083,16.0119,2.11924,19.3685,27.8864,66.7076,0.00373186,0.997447,0.00423954,0.0711841,291.842,288.513
131,29518,15.5977,-5.82739,14.8118,-4.5851,14.32,-4.21822,14.2336,4.49556,19.3676,27.8847,66.7102,0.00274297,0.997959,0.00594519,0.0635291,294.468,285.918
132,29519,13.9623,-5.96878,14.8118,-4.5851,14.32,-4.21822,14.2336,4.49556,19.31,27.773,66.8817,0.00175392,0.998407,0.00765047,0.0558701,294.468,285.918
133,29585,12.0051,-3.18104,12.7015,-2.24309,12.1681,-2.11627,12.027,6.89599,19.2747,27.7352,66.9225,0.000895533,0.998903,-0.00601078,0.0464339,297.708,283.337
134,29618,10.0064,-0.351827,12.7015,-2.24309,12.1681,-2.11627,12.027,6.89599,19.2042,27.6597,67.0042,3.69017e-05,0.999122,-0.0196704,0.0369848,297.708,283.337
135,29651,8.57858,-0.29511,10.3767,-0.65601,9.84953,-0.722821,9.57936,8.51832,19.1471,27.663,66.875,-0.000508604,0.999345,-0.0199843,0.0301735,301.255,281.522
136,29702,7.18058,-0.236864,10.3767,-0.65601,9.84953,-0.722821,9.57936,8.51832,19.1102,27.6652,66.7913,-0.00105409,0.999521,-0.0202973,0.0233608,301.255,281.522
137,29735,6.45461,0.814161,7.07033,1.09901,6.58841,0.790614,6.08976,10.3088,19.086,27.6903,66.6249,0.000600446,0.999467,-0.0258919,0.0198647,306.318,279.55
138,29801,4.73677,0.329775,4.32026,1.67378,3.91072,1.2679,3.17229,10.887,19.0515,27.6536,66.7877,-0.00041629,0.999667,-0.0231122,0.0114806,310.545,278.798
139,29801,3.9505,1.40896,4.32026,1.67378,3.91072,1.2679,3.17229,10.887,18.9857,27.6634,66.6584,0.00123831,0.999555,-0.0287056,0.00798354,310.545,278.798
140,29851,4.07672,1.32751,2.28857,1.94057,1.93931,1.48266,1.01425,11.1518,19.061,27.7136,66.4673,0.00123831,0.999555,-0.0287056,0.00798354,313.644,278.463
