id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
249,8,101967,18.0045,-27.9113,17.3731,-28.582,17.5139,-28.6059,33.7223,-31.3598,19.0395,32.6356,68.8515,0.0184644,0.996921,0.0754066,0.0110651,281.029,233.941,20.24,28.2225,-0.167255
250,0,101977,19.4931,-28.088,17.3731,-28.582,17.5139,-28.6059,33.7223,-31.3598,19.0376,32.6351,68.8513,0.0183271,0.996871,0.075966,0.0118995,281.029,233.941,20.24,28.2225,-0.167255
251,0,102017,20.9395,-28.0765,17.3731,-28.582,17.5139,-28.6059,33.7223,-31.3598,19.0356,32.6411,68.8559,0.0185455,0.996874,0.075531,0.0138863,281.029,233.941,20.24,28.2225,-0.167255
252,5,104834,9.00212,-26.9186,14.8964,-28.4745,15.0097,-28.492,27.8132,-30.4679,18.9943,32.6026,68.9419,0.0190902,0.99656,0.0783153,0.0192421,287.264,231.844,21.8223,27.7642,-0.119898
253,0,104849,9.22606,-27.1162,14.8964,-28.4745,15.0097,-28.492,27.8132,-30.4679,18.9973,32.6102,68.9518,0.0193535,0.996456,0.0791506,0.0208713,287.264,231.844,21.8223,27.7642,-0.119898
254,8,104999,6.5447,-26.2377,5.84509,-27.9588,5.94372,-27.9995,16.895,-32.5123,19.0063,32.6051,68.8921,0.0188286,0.996793,0.0755745,0.0183892,299.987,231.904,21.3126,26.3698,-0.243829
255,8,105009,6.66599,-26.3908,5.84509,-27.9588,5.94372,-27.9995,16.895,-32.5123,19.0031,32.5874,68.9579,0.0189086,0.996713,0.0764435,0.0190498,299.987,231.904,21.3126,26.3698,-0.243829
256,0,105029,6.10185,-26.4095,5.84509,-27.9588,5.94372,-27.9995,16.895,-32.5123,19.0045,32.5863,68.9597,0.0187076,0.996715,0.0766546,0.0182547,299.987,231.904,21.3126,26.3698,-0.243829
257,8,105029,5.96416,-26.4035,5.41722,-27.9375,5.51285,-27.9781,16.1158,-32.4782,19.0045,32.5863,68.9597,0.0187076,0.996715,0.0766546,0.0182547,300.898,231.82,21.5932,27.3078,-0.194952
258,0,105051,5.87973,-26.2491,5.41722,-27.9375,5.51285,-27.9781,16.1158,-32.4782,19.0063,32.5854,68.9621,0.0187559,0.996775,0.0759439,0.0179211,300.898,231.82,21.5932,27.3078,-0.194952
259,0,105060,5.64826,-26.1476,5.41722,-27.9375,5.51285,-27.9781,16.1158,-32.4782,19.006,32.5889,68.9494,0.0189359,0.996791,0.0754861,0.01872,300.898,231.82,21.5932,27.3078,-0.194952
260,8,105060,5.5382,-26.1427,7.99205,-28.0973,8.08219,-28.1262,18.0805,-31.3298,19.006,32.5889,68.9494,0.0189359,0.996791,0.0754861,0.01872,298.512,230.946,22.1873,27.1538,-0.218875
261,8,105079,5.53168,-26.0804,7.99205,-28.0973,8.08219,-28.1262,18.0805,-31.3298,19.0056,32.5926,68.9438,0.0187432,0.99682,0.0751675,0.0186525,298.512,230.946,22.1873,27.1538,-0.218875
262,0,105099,5.12016,-26.6302,7.99205,-28.0973,8.08219,-28.1262,18.0805,-31.3298,19.0059,32.5973,68.945,0.018841,0.996622,0.0778108,0.0183111,298.512,230.946,22.1873,27.1538,-0.218875
263,8,105150,3.44332,-26.8797,6.38639,-27.99,6.48568,-28.0291,17.519,-32.3757,19.0049,32.6184,68.9357,0.0185552,0.99657,0.079133,0.0155575,299.224,231.949,21.3657,27.9889,-0.190934
264,8,105160,3.91591,-27.0626,6.38639,-27.99,6.48568,-28.0291,17.519,-32.3757,19.0012,32.6149,68.9669,0.0188227,0.996456,0.0799808,0.0179868,299.224,231.949,21.3657,27.9889,-0.190934
265,0,105180,3.16201,-26.7722,6.38639,-27.99,6.48568,-28.0291,17.519,-32.3757,18.995,32.6211,68.9742,0.0183292,0.996574,0.0787242,0.0175147,299.224,231.949,21.3657,27.9889,-0.190934
266,0,105200,2.87582,-26.2329,6.38639,-27.99,6.48568,-28.0291,17.519,-32.3757,18.9951,32.6256,68.967,0.0186166,0.996765,0.076167,0.0176388,299.224,231.949,21.3657,27.9889,-0.190934
267,8,105230,1.8449,-26.7007,5.23886,-27.9504,5.31674,-27.9825,13.9009,-31.5251,18.9955,32.6108,69.0061,0.0186084,0.996639,0.0776966,0.0181066,303.628,230.721,21.4992,29.5651,-0.29134
268,0,105260,1.57796,-27.4259,5.23886,-27.9504,5.31674,-27.9825,13.9009,-31.5251,18.9992,32.6058,68.9659,0.0194253,0.996331,0.0810486,0.0194398,303.628,230.721,21.4992,29.5651,-0.29134
269,0,105280,0.99364,-27.7628,5.23886,-27.9504,5.31674,-27.9825,13.9009,-31.5251,18.9982,32.6011,68.9651,0.0189537,0.996245,0.0825604,0.0179228,303.628,230.721,21.4992,29.5651,-0.29134
270,5,105319,-0.108572,-27.106,1.87646,-27.7487,1.95607,-27.7934,10.7212,-32.7198,18.9979,32.5997,68.9562,0.018999,0.99648,0.0797047,0.0176947,307.437,231.491,22.033,28.0534,-0.142425
271,5,105319,-0.0558653,-26.483,1.87646,-27.7487,1.95607,-27.7934,10.7212,-32.7198,18.9981,32.5969,68.9262,0.0190647,0.996706,0.0767656,0.017926,307.437,231.491,22.033,28.0534,-0.142425
272,0,105330,0.0158603,-26.5032,1.87646,-27.7487,1.95607,-27.7934,10.7212,-32.7198,18.9966,32.5948,68.9246,0.0190441,0.996708,0.0768483,0.0174663,307.437,231.491,22.033,28.0534,-0.142425
273,0,105350,-0.25344,-26.6812,1.87646,-27.7487,1.95607,-27.7934,10.7212,-32.7198,18.9928,32.5981,68.9029,0.0190269,0.996647,0.0777009,0.0171898,307.437,231.491,22.033,28.0534,-0.142425
274,5,105399,-1.64695,-26.9178,-0.317806,-27.6213,-0.240368,-27.6727,8.27663,-33.3159,18.9835,32.6102,68.9223,0.0187687,0.996563,0.0786676,0.0179233,310.532,231.9,22.4849,28.9541,-0.209138
275,8,105400,-1.46352,-27.0807,-0.317806,-27.6213,-0.240368,-27.6727,8.27663,-33.3159,18.981,32.6147,68.9224,0.0186208,0.996496,0.0793971,0.0185584,310.532,231.9,22.4849,28.9541,-0.209138
276,0,105410,-2.07539,-27.3614,-0.317806,-27.6213,-0.240368,-27.6727,8.27663,-33.3159,18.9806,32.6178,68.9238,0.0186698,0.996405,0.0804863,0.0186993,310.532,231.9,22.4849,28.9541,-0.209138
277,8,105500,-4.54158,-27.1533,-5.00019,-27.3681,-4.94185,-27.4262,1.45336,-33.7898,18.964,32.634,68.8943,0.018584,0.996566,0.0795369,0.0136078,318.995,231.983,21.9402,28.2366,-0.0737507
278,8,105510,-4.77793,-26.8296,-5.00019,-27.3681,-4.94185,-27.4262,1.45336,-33.7898,18.9596,32.6402,68.8747,0.018281,0.996713,0.0779464,0.0123758,318.995,231.983,21.9402,28.2366,-0.0737507
279,0,105530,-5.11974,-27.3602,-5.00019,-27.3681,-4.94185,-27.4262,1.45336,-33.7898,18.9571,32.6355,68.844,0.0184185,0.996503,0.0805386,0.0125086,318.995,231.983,21.9402,28.2366,-0.0737507
280,5,105545,-5.58579,-27.2402,-6.26255,-27.2908,-6.20239,-27.3542,0.39797,-34.307,18.9569,32.6314,68.8588,0.0183201,0.996556,0.0800642,0.0114446,320.3,232.406,22.3914,27.3364,-0.027339
281,8,105550,-5.70114,-27.1185,-6.26255,-27.2908,-6.20239,-27.3542,0.39797,-34.307,18.9562,32.6189,68.9034,0.0182217,0.996607,0.0795897,0.0103806,320.3,232.406,22.3914,27.3364,-0.027339
282,4,105561,-6.0923,-26.7882,-6.94291,-27.2562,-6.88724,-27.3197,-0.781457,-34.2825,18.9559,32.6172,68.9073,0.0182984,0.996723,0.0781239,0.0102085,321.791,232.372,22.461,27.6053,-0.031098
283,4,105580,-6.54663,-27.1082,-6.40532,-27.2835,-6.34609,-27.3469,0.152158,-34.3027,18.9519,32.6115,68.9136,0.0177315,0.99662,0.0796857,0.0092064,320.61,232.399,22.4059,27.3924,-0.0281221
